WALNUT CREEK,58,1111 Alpine Ave,94596,184-041-002-9,P,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,58,1119 Alpine Ave,94596,184-041-003-7,P,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Automotive Uses,58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,58,1147 Alpine Ave,94596,184-041-004-5,P,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Retail Sales,58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,58,1149 Alpine Ave,94596,184-041-005-2,P,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Retail Sales,58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,58,1155 Alpine Ave,94596,184-041-006-0,P,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,58,1161 Alpine Ave,94596,184-041-007-8,P,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 1",58,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,59,Mt Diablo Blvd,94596,184-041-016-9,,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,1.93,Church,59,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,42,0,0,42,West Downtown Specific Plan
WALNUT CREEK,60,2027 Mt. Diablo Blvd,94596,184-041-019-3,Q,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0.41,Retail Sales,60,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,22,0,22,West Downtown Specific Plan
WALNUT CREEK,60,2021 Mt. Diablo Blvd,94596,184-041-020-1,Q,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Office,60,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1919 Mt. Diablo Blvd,94596,184-050-010-0,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,2.37,Retail Sales,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,130,0,0,130,West Downtown Specific Plan
WALNUT CREEK,61,1909 Mt. Diablo Blvd,94596,184-050-011-8,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1909 Mt. Diablo Blvd,94596,184-050-012-6,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Parking Lot,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1889 Mt. Diablo Blvd,94596,184-050-013-4,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Parking Lot,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1889 Mt. Diablo Blvd,94596,184-050-014-2,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1849 Mt. Diablo Blvd,94596,184-050-015-9,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Automotive Uses,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1829 Mt. Diablo Blvd,94596,184-050-016-7,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1929 Mt. Diablo Blvd,94596,184-050-062-1,R,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Office,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1160 Alpine Ave,94596,184-050-068-8,R,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,61,1148-1152 Alpine Ave,94596,184-050-069-6,R,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,61,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,62,1815 Mt. Diablo Blvd,94596,184-050-058-9,S,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,2.15,Office,62,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,118,0,0,118,West Downtown Specific Plan
WALNUT CREEK,62,1813 Mt. Diablo Blvd,94596,184-050-059-7,S,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,62,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,62,1821 Mt. Diablo Blvd,94596,184-050-060-5,S,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Office,62,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,62,1101-1105 S. California Blvd,94596,184-050-065-4,S,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,62,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,63,1123 S. California Blvd,94596,184-050-066-2,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,3.6,Retail Sales,63,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,198,0,0,198,West Downtown Specific Plan
WALNUT CREEK,64,1870 Olympic Blvd,94596,184-050-063-9,T,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,1.62,Office,64,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,23,53,0,76,West Downtown Specific Plan
WALNUT CREEK,64,1900 Olympic Blvd,94596,184-050-070-4,T,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,64,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,64,1248 Alpine Rd,94596,184-050-002-7,T,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 5",64,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,64,1238 Alpine Rd,94596,184-050-003-5,T,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 4",64,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,64,1208 Alpine Rd,94596,184-050-004-3,T,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 4",64,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,65,1295 S. Main St,94596,184-070-011-4,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,2.98,Retail Sales,65,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,82,0,0,82,
WALNUT CREEK,66,1550 Newell Ave,94596,184-070-016-3,U,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,1.8,Retail Sales,66,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,49,0,0,49,
WALNUT CREEK,66,1536 Newell Ave,94596,184-070-017-1,U,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,66,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,67,"1531-1599 Botelho Dr, 1320- 1330 S. California Blvd",94596,184-070-023-9,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,2.52,Shopping Centers,67,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,83,0,0,83,
WALNUT CREEK,68,1372-1388 S. California Blvd,94596,184-070-024-7,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,2.14,Retail Sales,68,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,59,0,0,59,
WALNUT CREEK,69,1355 S. California Blvd,94596,184-080-018-7,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,3.94,Retail Sales,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,217,0,0,217,
WALNUT CREEK,69,1387 S California Blvd,94596,184-080-019-5,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Automotive Uses,69,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,69,"1375 S. California Blvd, 1387 S. California Blvd",94596,184-080-020-3,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,
WALNUT CREEK,69,1313 S. California Blvd,94596,184-080-023-7,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,
WALNUT CREEK,69,"1301 S. California Blvd, 1601 Botelho Dr, 1661-1667 Botelho Dr",94596,184-080-032-8,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,
WALNUT CREEK,69,1651 Botelho Dr,94596,184-080-034-4,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,
WALNUT CREEK,69,1661-1667 Botelho Dr,94596,184-080-035-1,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Retail Sales,69,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,69,130 Petticoat Ln,94596,184-080-036-9,V,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,58.08,0,Medical/Dental/Labs,69,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,0,0,
WALNUT CREEK,70,1766 Locust St,94596,178-210-007-5,W,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,2.77,Retail Sales,70,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,131,0,131,North Downtown Specific Plan
WALNUT CREEK,70,1551 Lacassie Ave,94596,178-210-008-3,W,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Automotive Uses,70,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,70,1785 N Main St,94596,178-210-010-9,W,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Automotive Uses,70,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,70,1707 N Main St,94596,178-210-012-5,W,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Automotive Uses,70,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,71,1816 N Main St,94596,178-320-001-5,X,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,2,Automotive Uses,71,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,165,0,0,165,North Downtown Specific Plan
WALNUT CREEK,71,Main St & Lacassie Ave,94596,178-320-002-3,X,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,71,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,71,1800 N Main St,94596,178-320-014-8,X,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,71,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,71,1770 N Main St,94596,178-320-021-3,X,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Automotive Uses,71,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,71,1750 N Main St,94596,178-320-013-0,X,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Automotive Uses,71,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,72,1735 N Broadway,94596,178-320-006-4,Y,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,1.58,Bank,72,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,145,0,0,145,North Downtown Specific Plan
WALNUT CREEK,72,1743 N Broadway,94596,178-320-007-2,Y,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Parking Lot,72,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,72,1413 Carlback Ave,94596,178-320-012-2,Y,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,72,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,72,1799 N Broadway,94596,178-320-020-5,Y,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Restaurant,72,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,73,Arroyo Way,94596,178-330-001-3,Z,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,1.98,Automotive Uses,73,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,202,0,0,202,North Downtown Specific Plan
WALNUT CREEK,73,East of Main St & Arroyo Way,94596,178-330-004-7,Z,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,73,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,73,1890 N Main St,94596,178-330-007-0,Z,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,73,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,74,1401 Arroyo Way,94596,178-340-001-1,AA,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,1.96,Automotive Uses,74,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,200,0,0,200,North Downtown Specific Plan
WALNUT CREEK,74,1375 Arroyo Way,94596,178-340-002-9,AA,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,74,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,74,1400 Carlback Ave,94596,178-340-014-4,AA,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Automotive Uses,74,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,74,Southwest corner of Arroyo Way and Broadway,94596,178-340-017-7,AA,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Vacant,74,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,75,577-581 Ygnacio Valley Rd,94596,178-411-007-2,AB,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.47,Office,75,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,22,0,22,North Downtown Specific Plan
WALNUT CREEK,75,587 Ygnacio Valley Rd,94596,178-411-008-0,AB,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Office,75,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,75,1991 N Broadway,94596,178-411-009-8,AB,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Office,75,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,76,N Broadway,94596,178-412-010-5,AC,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,1.63,Parking Lot,76,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,77,0,0,77,North Downtown Specific Plan
WALNUT CREEK,76,1910 N Broadway,94596,178-412-011-3,AC,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Office,76,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,76,Southeast of Ygnacio Valley Rd & Broadway,94596,178-412-012-1,AC,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Parking Lot,76,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-013-1,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0.37,Residential,77,YES - Current,No - Privately Owned,Available,Used in Prior Housing Element - Non-Vacant,0,0,36,36,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-001-6,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-002-4,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-003-2,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-004-0,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-005-7,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-006-5,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-007-3,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-008-1,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-009-9,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-010-7,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-011-5,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,77,1430 Arroyo Way,94596,178-550-012-3,AD,"MU-R, Mixed Use-Residential Emphasis",MU-R,0,102.49,0,Residential,77,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,78,1756 Lacassie Ave,94596,174-220-002-3,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,1.93,Office,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,106,0,0,106,West Downtown Specific Plan
WALNUT CREEK,78,1801 N California Blvd,94596,174-220-033-8,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,78,Southwest corner of Ygnacio Valley Rd & California Blvd,94596,174-220-034-6,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Automotive Uses,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,78,245 Ygnacio Valley Rd,94596,174-220-039-5,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,78,265 Ygnacio Valley Rd,94596,174-220-041-1,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Automotive Uses,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,78,255 Ygnacio Valley Rd,94596,174-220-043-7,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,78,1766 Lacassie Ave,94596,174-220-045-2,AE,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,78,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,79,1443-1515 Oakland Blvd,94596,177-260-023-3,,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.76,Office,79,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,41,0,0,41,West Downtown Specific Plan
WALNUT CREEK,80,1415 Oakland Blvd,94596,177-280-014-8,,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.69,Office,80,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,38,0,0,38,West Downtown Specific Plan
WALNUT CREEK,81,1407 Oakland Blvd,94596,177-280-018-9,AF,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.82,Office,81,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,45,0,0,45,West Downtown Specific Plan
WALNUT CREEK,81,1371 Oakland Blvd,94596,177-280-017-1,AF,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,81,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,82,1420 Oakland Blvd,94596,178-010-015-0,,"MFMH, Multifamily Medium High",M-1.5,0,29.04,0.14,"Residential, 2",82,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,2,0,2,West Downtown Specific Plan
WALNUT CREEK,83,1428 Oakland Blvd,94596,178-010-016-8,,"MFMH, Multifamily Medium High",M-1.5,0,29.04,0.23,"Residential, 2",83,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,4,0,4,West Downtown Specific Plan
WALNUT CREEK,84,1973-1977 Dora Ave,94596,178-010-028-3,,"MFMH, Multifamily Medium High",M-1.5,0,29.04,0.14,"Residential, 1",84,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,3,0,3,West Downtown Specific Plan
WALNUT CREEK,85,1502 Oakland Blvd,94596,178-010-020-0,,"MFMH, Multifamily Medium High",M-1.5,0,29.04,0.09,"Residential, 1",85,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,1,0,1,West Downtown Specific Plan
WALNUT CREEK,86,1806 Bonanza St,94596,178-040-001-4,,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.27,Office,86,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,4,10,14,West Downtown Specific Plan
WALNUT CREEK,87,1944 Trinity Ave,94596,178-071-002-4,,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.16,"Residential, 1",87,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,8,0,8,West Downtown Specific Plan
WALNUT CREEK,88,1963 Trinity Ave,94596,178-072-006-4,,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.27,"Residential, 7",88,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,8,8,West Downtown Specific Plan
WALNUT CREEK,89,Trinity Ave,94596,178-072-009-8,,"MFD, Multifamily Downtown",M-0.75,0,58.08,1.06,Church,89,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,61,0,0,61,West Downtown Specific Plan
WALNUT CREEK,90,1755 Cole Ave,94596,178-080-007-2,,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.2,"Residential, 3",90,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,8,0,8,West Downtown Specific Plan
WALNUT CREEK,91,10 Lacassie Ct,94596,178-080-038-7,AG,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.41,"Residential, 1",91,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,20,0,20,West Downtown Specific Plan
WALNUT CREEK,91,20 Lacassie Ct,94596,178-080-022-1,AG,"MFD, Multifamily Downtown",M-0.75,0,58.08,0,"Residential, 1",91,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,91,30 Lacassie Ct,94596,178-080-023-9,AG,"MFD, Multifamily Downtown",M-0.75,0,58.08,0,"Residential, 1",91,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,92,31 Lacassie Ct,94596,178-080-024-7,AH,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.37,"Residential, 1",92,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,18,0,18,West Downtown Specific Plan
